6	-4705.099	-1120.561	103.153
5	-4101.546	-1120.561	103.153
4	-4403.323	-1270.515	23.454
3	-4705.099	-1298.641	231.663
2	-4403.323	-1448.596	151.964
1	-4101.546	-1298.641	231.663
0	-4403.323	-1148.687	311.363
11	-4556.457	-1164.418	134.802
9	-4250.188	-1254.784	200.014
8	-4250.188	-1164.418	134.802
10	-4556.457	-1254.784	200.014
7	-4403.323	-970.607	182.853
